Date,Time,Lat,Lon,Base
7/17/2014,23:47:00,40.8197,-73.9169,B02617
7/18/2014,00:15:00,40.814,-73.9309,B02617
7/18/2014,01:37:00,40.8417,-73.8854,B02617
7/18/2014,02:29:00,40.8823,-73.8781,B02617
7/18/2014,02:48:00,40.879,-73.8734,B02617
7/18/2014,03:03:00,40.8125,-73.9294,B02617
7/18/2014,05:05:00,40.8862,-73.9049,B02617
7/18/2014,06:25:00,40.8867,-73.9085,B02617
7/18/2014,07:00:00,40.8824,-73.878,B02617
7/18/2014,07:15:00,40.8237,-73.923,B02617
7/18/2014,07:41:00,40.828,-73.9219,B02617
7/18/2014,08:10:00,40.8167,-73.9051,B02617
7/18/2014,08:29:00,40.8149,-73.8937,B02617
7/18/2014,08:39:00,40.8727,-73.8683,B02617
7/18/2014,08:39:00,40.8734,-73.8086,B02617
7/18/2014,08:53:00,40.8796,-73.9179,B02617
7/18/2014,09:19:00,40.8143,-73.897,B02617
7/18/2014,09:27:00,40.816,-73.9081,B02617
7/18/2014,09:34:00,40.8148,-73.8975,B02617
7/18/2014,09:36:00,40.8143,-73.8971,B02617
7/18/2014,09:40:00,40.8847,-73.8993,B02617
7/18/2014,09:57:00,40.8028,-73.92,B02617
7/18/2014,10:10:00,40.8724,-73.8967,B02617
7/18/2014,10:20:00,40.8868,-73.9056,B02617
7/18/2014,11:14:00,40.8577,-73.8848,B02617
7/18/2014,11:19:00,40.8168,-73.9235,B02617
7/18/2014,12:03:00,40.8179,-73.856,B02617
7/18/2014,12:03:00,40.8179,-73.856,B02617
7/18/2014,13:17:00,40.8588,-73.8872,B02617
7/18/2014,13:17:00,40.8312,-73.9042,B02617
7/18/2014,13:34:00,40.893,-73.8996,B02617
7/18/2014,13:45:00,40.847,-73.9208,B02617
7/18/2014,13:59:00,40.8903,-73.8982,B02617
7/18/2014,14:00:00,40.8799,-73.917,B02617
7/18/2014,14:12:00,40.8734,-73.8086,B02617
7/18/2014,14:39:00,40.8903,-73.8981,B02617
7/18/2014,14:44:00,40.8367,-73.8405,B02617
7/18/2014,14:51:00,40.9045,-73.9073,B02617
7/18/2014,14:57:00,40.852,-73.8928,B02617
7/18/2014,15:04:00,40.8515,-73.8823,B02617
7/18/2014,15:11:00,40.8958,-73.9009,B02617
7/18/2014,15:31:00,40.8615,-73.8977,B02617
7/18/2014,15:44:00,40.8099,-73.9226,B02617
7/18/2014,16:04:00,40.8523,-73.8819,B02617
7/18/2014,16:09:00,40.824,-73.9311,B02617
7/18/2014,16:23:00,40.8462,-73.8326,B02617
7/18/2014,16:25:00,40.8847,-73.8899,B02617
7/18/2014,16:32:00,40.8504,-73.8514,B02617
7/18/2014,17:03:00,40.844,-73.8362,B02617
7/18/2014,17:09:00,40.8306,-73.9197,B02617
7/18/2014,17:17:00,40.8442,-73.8212,B02617
7/18/2014,17:27:00,40.8075,-73.9231,B02617
7/18/2014,17:29:00,40.8554,-73.8295,B02617
7/18/2014,17:48:00,40.8165,-73.8919,B02617
7/18/2014,18:03:00,40.8512,-73.846,B02617
7/18/2014,18:42:00,40.8094,-73.8022,B02617
7/18/2014,18:53:00,40.8087,-73.9308,B02617
7/18/2014,19:34:00,40.8313,-73.9266,B02617
7/18/2014,20:05:00,40.8817,-73.9028,B02617
7/18/2014,20:08:00,40.8316,-73.9258,B02617
7/18/2014,20:15:00,40.8305,-73.9233,B02617
7/18/2014,20:18:00,40.8215,-73.8695,B02617
7/18/2014,20:22:00,40.8303,-73.9274,B02617
7/18/2014,20:24:00,40.8267,-73.9297,B02617
7/18/2014,20:27:00,40.8292,-73.9287,B02617
7/18/2014,20:27:00,40.8823,-73.9022,B02617
7/18/2014,20:28:00,40.8266,-73.9268,B02617
7/18/2014,20:31:00,40.8309,-73.927,B02617
7/18/2014,20:34:00,40.8316,-73.9262,B02617
7/18/2014,20:38:00,40.8309,-73.927,B02617
7/18/2014,20:38:00,40.8268,-73.9242,B02617
7/18/2014,20:43:00,40.8332,-73.8763,B02617
7/18/2014,20:45:00,40.831,-73.927,B02617
7/18/2014,20:48:00,40.8889,-73.9124,B02617
7/18/2014,20:48:00,40.8294,-73.9284,B02617
7/18/2014,20:51:00,40.8296,-73.9211,B02617
7/18/2014,20:52:00,40.8269,-73.9227,B02617
7/18/2014,20:52:00,40.8272,-73.9228,B02617
7/18/2014,20:53:00,40.8312,-73.9265,B02617
7/18/2014,20:53:00,40.8308,-73.9271,B02617
7/18/2014,20:53:00,40.8675,-73.893,B02617
7/18/2014,20:59:00,40.8266,-73.9254,B02617
7/18/2014,20:59:00,40.821,-73.9295,B02617
7/18/2014,20:59:00,40.8139,-73.8146,B02617
7/18/2014,20:59:00,40.8299,-73.9296,B02617
7/18/2014,21:02:00,40.8296,-73.9281,B02617
7/18/2014,21:05:00,40.8316,-73.9262,B02617
7/18/2014,21:09:00,40.8144,-73.918,B02617
7/18/2014,21:10:00,40.8979,-73.8625,B02617
7/18/2014,21:10:00,40.8308,-73.9271,B02617
7/18/2014,21:18:00,40.8169,-73.9233,B02617
7/18/2014,21:21:00,40.8463,-73.8564,B02617
7/18/2014,21:22:00,40.8265,-73.923,B02617
7/18/2014,21:32:00,40.8271,-73.9252,B02617
7/18/2014,21:34:00,40.8287,-73.8987,B02617
7/18/2014,22:12:00,40.8184,-73.8875,B02617
7/18/2014,22:13:00,40.8654,-73.8623,B02617
7/18/2014,22:16:00,40.8279,-73.9255,B02617
7/18/2014,22:19:00,40.8272,-73.9263,B02617
7/18/2014,22:23:00,40.8439,-73.8882,B02617
7/18/2014,22:32:00,40.8923,-73.9113,B02617
7/18/2014,22:34:00,40.8368,-73.9297,B02617
7/18/2014,22:47:00,40.8357,-73.9214,B02617
7/18/2014,23:02:00,40.8341,-73.9211,B02617
7/18/2014,23:15:00,40.8601,-73.8868,B02617
7/18/2014,23:17:00,40.8125,-73.9295,B02617
7/18/2014,23:39:00,40.8608,-73.9067,B02617
7/18/2014,23:40:00,40.8614,-73.8907,B02617
7/18/2014,23:51:00,40.85,-73.8567,B02617
7/18/2014,23:54:00,40.8595,-73.8759,B02617
7/19/2014,00:20:00,40.8247,-73.9025,B02617
7/19/2014,01:11:00,40.8474,-73.8829,B02617
7/19/2014,01:25:00,40.8706,-73.9062,B02617
7/19/2014,02:03:00,40.8087,-73.9305,B02617
7/19/2014,02:18:00,40.8756,-73.8863,B02617
7/19/2014,03:04:00,40.8314,-73.8902,B02617
7/19/2014,03:10:00,40.8121,-73.9303,B02617
7/19/2014,03:10:00,40.8378,-73.8656,B02617
7/19/2014,03:39:00,40.8697,-73.8955,B02617
7/19/2014,03:58:00,40.8653,-73.8901,B02617
7/19/2014,04:38:00,40.8545,-73.8673,B02617
7/19/2014,05:28:00,40.8517,-73.9012,B02617
7/19/2014,05:29:00,40.851,-73.8447,B02617
7/19/2014,05:29:00,40.8855,-73.8948,B02617
7/19/2014,06:49:00,40.8428,-73.8346,B02617
7/19/2014,07:02:00,40.8844,-73.9085,B02617
7/19/2014,07:39:00,40.8355,-73.9298,B02617
7/19/2014,08:00:00,40.85,-73.8567,B02617
7/19/2014,08:06:00,40.8181,-73.8446,B02617
7/19/2014,10:48:00,40.8042,-73.9152,B02617
7/19/2014,10:54:00,40.8282,-73.8298,B02617
7/19/2014,11:15:00,40.8787,-73.8782,B02617
7/19/2014,11:16:00,40.8376,-73.8894,B02617
7/19/2014,11:26:00,40.8683,-73.8939,B02617
7/19/2014,12:19:00,40.8385,-73.87,B02617
7/19/2014,12:26:00,40.8404,-73.8953,B02617
7/19/2014,12:26:00,40.8404,-73.8953,B02617
7/19/2014,12:34:00,40.8601,-73.8827,B02617
7/19/2014,12:57:00,40.8426,-73.8855,B02617
7/19/2014,13:22:00,40.8908,-73.8976,B02617
7/19/2014,13:59:00,40.8182,-73.9278,B02617
7/19/2014,13:59:00,40.8182,-73.9278,B02617
7/19/2014,14:05:00,40.8305,-73.9205,B02617
7/19/2014,14:17:00,40.8677,-73.8928,B02617
7/19/2014,14:28:00,40.8273,-73.9236,B02617
7/19/2014,14:35:00,40.8372,-73.8976,B02617
7/19/2014,14:35:00,40.8311,-73.9266,B02617
7/19/2014,14:39:00,40.8298,-73.928,B02617
7/19/2014,14:41:00,40.8269,-73.9242,B02617
7/19/2014,14:48:00,40.8276,-73.924,B02617
7/19/2014,14:49:00,40.8314,-73.9267,B02617
7/19/2014,14:54:00,40.827,-73.9242,B02617
7/19/2014,14:56:00,40.8553,-73.8773,B02617
7/19/2014,14:58:00,40.8213,-73.9114,B02617
7/19/2014,15:00:00,40.8267,-73.923,B02617
7/19/2014,15:04:00,40.8341,-73.9221,B02617
7/19/2014,15:06:00,40.8342,-73.9221,B02617
7/19/2014,15:06:00,40.827,-73.924,B02617
7/19/2014,15:07:00,40.8266,-73.9229,B02617
7/19/2014,15:16:00,40.8552,-73.9129,B02617
7/19/2014,15:21:00,40.8098,-73.9033,B02617
7/19/2014,15:28:00,40.8334,-73.9284,B02617
7/19/2014,15:28:00,40.8237,-73.9278,B02617
7/19/2014,15:28:00,40.8237,-73.9278,B02617
7/19/2014,15:29:00,40.8239,-73.9281,B02617
7/19/2014,15:34:00,40.8302,-73.9277,B02617
7/19/2014,15:39:00,40.9039,-73.9136,B02617
7/19/2014,15:44:00,40.8278,-73.9265,B02617
7/19/2014,15:46:00,40.831,-73.9253,B02617
7/19/2014,16:10:00,40.8554,-73.8873,B02617
7/19/2014,16:15:00,40.8735,-73.8087,B02617
7/19/2014,16:16:00,40.8516,-73.8821,B02617
7/19/2014,16:26:00,40.8517,-73.8823,B02617
7/19/2014,16:29:00,40.8721,-73.8555,B02617
7/19/2014,16:34:00,40.856,-73.8858,B02617
7/19/2014,16:37:00,40.8852,-73.8915,B02617
7/19/2014,16:38:00,40.8554,-73.8777,B02617
7/19/2014,17:08:00,40.8872,-73.9095,B02617
7/19/2014,17:11:00,40.8221,-73.9021,B02617
7/19/2014,17:11:00,40.8275,-73.9257,B02617
7/19/2014,17:12:00,40.8458,-73.88,B02617
7/19/2014,17:14:00,40.8284,-73.9261,B02617
7/19/2014,17:17:00,40.8097,-73.9203,B02617
7/19/2014,17:25:00,40.8193,-73.8175,B02617
7/19/2014,17:28:00,40.8513,-73.8455,B02617
7/19/2014,17:35:00,40.9,-73.9105,B02617
7/19/2014,18:02:00,40.8375,-73.8873,B02617
7/19/2014,18:09:00,40.8435,-73.8928,B02617
7/19/2014,18:28:00,40.8218,-73.9293,B02617
7/19/2014,18:55:00,40.8365,-73.8975,B02617
7/19/2014,18:57:00,40.8363,-73.8533,B02617
7/19/2014,19:32:00,40.8672,-73.9033,B02617
7/19/2014,19:58:00,40.8896,-73.8987,B02617
7/19/2014,20:10:00,40.8618,-73.9116,B02617
7/19/2014,20:15:00,40.8543,-73.8886,B02617
7/19/2014,20:22:00,40.884,-73.8325,B02617
7/19/2014,20:30:00,40.8799,-73.8835,B02617
7/19/2014,20:43:00,40.8656,-73.8816,B02617
7/19/2014,20:48:00,40.8476,-73.9031,B02617
7/19/2014,21:00:00,40.8369,-73.9249,B02617
7/19/2014,21:12:00,40.8882,-73.9093,B02617
7/19/2014,21:24:00,40.8391,-73.8613,B02617
7/19/2014,21:24:00,40.8391,-73.8613,B02617
7/19/2014,21:41:00,40.8637,-73.8216,B02617
7/19/2014,21:43:00,40.8331,-73.8537,B02617
7/19/2014,21:47:00,40.8438,-73.8511,B02617
7/19/2014,21:49:00,40.8869,-73.9084,B02617
7/19/2014,22:03:00,40.8657,-73.8818,B02617
7/19/2014,22:07:00,40.8178,-73.919,B02617
7/19/2014,22:09:00,40.8545,-73.7907,B02617
7/19/2014,22:10:00,40.8614,-73.9044,B02617
7/19/2014,22:23:00,40.8361,-73.9243,B02617
7/19/2014,22:30:00,40.8375,-73.8654,B02617
7/19/2014,22:40:00,40.8453,-73.9202,B02617
7/19/2014,22:45:00,40.8127,-73.9044,B02617
7/19/2014,22:48:00,40.8407,-73.823,B02617
7/19/2014,23:03:00,40.8518,-73.8389,B02617
7/19/2014,23:03:00,40.8488,-73.8828,B02617
7/19/2014,23:18:00,40.8611,-73.9003,B02617
7/19/2014,23:22:00,40.8524,-73.9107,B02617
7/19/2014,23:37:00,40.87,-73.8705,B02617
7/19/2014,23:38:00,40.8254,-73.8969,B02617
7/19/2014,23:51:00,40.853,-73.8639,B02617
7/20/2014,00:03:00,40.8082,-73.9307,B02617
7/20/2014,00:07:00,40.8304,-73.9168,B02617
7/20/2014,00:18:00,40.8861,-73.9,B02617
7/20/2014,00:28:00,40.839,-73.8672,B02617
7/20/2014,00:32:00,40.8937,-73.9116,B02617
7/20/2014,00:45:00,40.8543,-73.8888,B02617
7/20/2014,01:25:00,40.8456,-73.8578,B02617
7/20/2014,02:03:00,40.883,-73.897,B02617
7/20/2014,03:24:00,40.8465,-73.8835,B02617
7/20/2014,04:48:00,40.8358,-73.8401,B02617
7/20/2014,05:11:00,40.8688,-73.8926,B02617
7/20/2014,05:49:00,40.8817,-73.9172,B02617
7/20/2014,06:44:00,40.8527,-73.8922,B02617
7/20/2014,07:25:00,40.8902,-73.8978,B02617
7/20/2014,07:44:00,40.8403,-73.8337,B02617
7/20/2014,08:12:00,40.8322,-73.9272,B02617
7/20/2014,08:29:00,40.898,-73.8445,B02617
7/20/2014,08:42:00,40.8555,-73.8638,B02617
7/20/2014,09:03:00,40.8967,-73.8645,B02617
7/20/2014,09:12:00,40.9057,-73.8983,B02617
7/20/2014,09:18:00,40.825,-73.9315,B02617
7/20/2014,09:46:00,40.8734,-73.8088,B02617
7/20/2014,10:11:00,40.8409,-73.8377,B02617
7/20/2014,10:42:00,40.8715,-73.8703,B02617
7/20/2014,11:09:00,40.8889,-73.8921,B02617
7/20/2014,11:17:00,40.8308,-73.9208,B02617
7/20/2014,11:22:00,40.8733,-73.8852,B02617
7/20/2014,11:47:00,40.8134,-73.9303,B02617
7/20/2014,12:32:00,40.8885,-73.8333,B02617
7/20/2014,12:34:00,40.8125,-73.9291,B02617
7/20/2014,12:37:00,40.874,-73.8764,B02617
7/20/2014,12:48:00,40.808,-73.9294,B02617
7/20/2014,13:31:00,40.8265,-73.9296,B02617
7/20/2014,13:46:00,40.8226,-73.9288,B02617
7/20/2014,14:46:00,40.8302,-73.9275,B02617
7/20/2014,14:53:00,40.8741,-73.8585,B02617
7/20/2014,14:55:00,40.8577,-73.887,B02617
7/20/2014,14:56:00,40.8403,-73.8891,B02617
7/20/2014,15:10:00,40.8685,-73.8529,B02617
7/20/2014,15:13:00,40.8304,-73.9274,B02617
7/20/2014,15:16:00,40.8055,-73.9263,B02617
7/20/2014,15:18:00,40.8873,-73.9025,B02617
7/20/2014,15:24:00,40.8442,-73.8486,B02617
7/20/2014,15:24:00,40.8294,-73.9284,B02617
7/20/2014,15:34:00,40.86,-73.8869,B02617
7/20/2014,15:43:00,40.8263,-73.9231,B02617
7/20/2014,15:45:00,40.8539,-73.8722,B02617
7/20/2014,15:54:00,40.8269,-73.9235,B02617
7/20/2014,15:55:00,40.8319,-73.9262,B02617
7/20/2014,15:56:00,40.8296,-73.9283,B02617
7/20/2014,15:57:00,40.8315,-73.9266,B02617
7/20/2014,16:04:00,40.8749,-73.8834,B02617
7/20/2014,16:21:00,40.8784,-73.9065,B02617
7/20/2014,16:24:00,40.8815,-73.9045,B02617
7/20/2014,16:26:00,40.8266,-73.9264,B02617
7/20/2014,16:58:00,40.8714,-73.8609,B02617
7/20/2014,17:04:00,40.8896,-73.909,B02617
7/20/2014,17:05:00,40.8286,-73.9254,B02617
7/20/2014,17:44:00,40.8786,-73.905,B02617
7/20/2014,18:21:00,40.8401,-73.8309,B02617
7/20/2014,19:31:00,40.8803,-73.9089,B02617
7/20/2014,19:32:00,40.8766,-73.8298,B02617
7/20/2014,19:45:00,40.8296,-73.8784,B02617
7/20/2014,19:50:00,40.8204,-73.8931,B02617
7/20/2014,20:14:00,40.8436,-73.789,B02617
7/20/2014,20:37:00,40.8084,-73.929,B02617
7/20/2014,20:45:00,40.8554,-73.8872,B02617
7/20/2014,20:58:00,40.8603,-73.8474,B02617
7/20/2014,21:16:00,40.8014,-73.9099,B02617
7/20/2014,21:21:00,40.8175,-73.8369,B02617
7/20/2014,22:25:00,40.8393,-73.9285,B02617
7/20/2014,22:38:00,40.8193,-73.9305,B02617
7/21/2014,00:07:00,40.8712,-73.8769,B02617
7/21/2014,00:22:00,40.8099,-73.9207,B02617
7/21/2014,00:29:00,40.8832,-73.9078,B02617
7/21/2014,03:58:00,40.876,-73.9012,B02617
7/21/2014,03:59:00,40.8741,-73.8584,B02617
7/21/2014,04:52:00,40.883,-73.915,B02617
7/21/2014,06:04:00,40.8095,-73.9129,B02617
7/21/2014,06:30:00,40.8328,-73.9102,B02617
7/21/2014,06:41:00,40.8335,-73.8611,B02617
7/21/2014,06:46:00,40.8869,-73.9085,B02617
7/21/2014,07:07:00,40.8832,-73.9143,B02617
7/21/2014,07:18:00,40.8798,-73.8797,B02617
7/21/2014,07:21:00,40.8155,-73.9053,B02617
7/21/2014,09:06:00,40.8269,-73.9234,B02617
7/21/2014,09:11:00,40.8592,-73.9013,B02617
7/21/2014,09:40:00,40.8705,-73.8586,B02617
7/21/2014,09:44:00,40.8262,-73.9231,B02617
7/21/2014,10:42:00,40.9118,-73.9027,B02617
7/21/2014,10:59:00,40.8857,-73.9101,B02617
7/21/2014,11:24:00,40.863,-73.8969,B02617
7/21/2014,11:55:00,40.8647,-73.85,B02617
7/21/2014,12:06:00,40.8338,-73.9261,B02617
7/21/2014,13:30:00,40.8277,-73.9252,B02617
7/21/2014,13:30:00,40.8277,-73.9252,B02617
7/21/2014,13:41:00,40.8558,-73.8957,B02617
7/21/2014,13:42:00,40.8844,-73.9059,B02617
7/21/2014,13:46:00,40.8511,-73.8459,B02617
7/21/2014,13:59:00,40.8826,-73.8781,B02617
7/21/2014,14:22:00,40.818,-73.8908,B02617
7/21/2014,14:29:00,40.8253,-73.8675,B02617
7/21/2014,14:31:00,40.8338,-73.8452,B02617
7/21/2014,14:40:00,40.8338,-73.8451,B02617
7/21/2014,14:44:00,40.8262,-73.8549,B02617
7/21/2014,14:47:00,40.8972,-73.8647,B02617
7/21/2014,14:54:00,40.8933,-73.8998,B02617
7/21/2014,14:57:00,40.8836,-73.9168,B02617
7/21/2014,15:08:00,40.8164,-73.8913,B02617
7/21/2014,15:10:00,40.8895,-73.8987,B02617
7/21/2014,15:12:00,40.8316,-73.8271,B02617
7/21/2014,15:12:00,40.8225,-73.9313,B02617
7/21/2014,16:14:00,40.8792,-73.9093,B02617
7/21/2014,16:23:00,40.8184,-73.9248,B02617
7/21/2014,16:44:00,40.8246,-73.8958,B02617
7/21/2014,17:07:00,40.8209,-73.9127,B02617
7/21/2014,17:22:00,40.8469,-73.8321,B02617
7/21/2014,17:27:00,40.893,-73.8995,B02617
7/21/2014,17:57:00,40.8146,-73.8008,B02617
7/21/2014,18:28:00,40.8014,-73.9101,B02617
7/21/2014,18:31:00,40.8546,-73.9102,B02617
7/21/2014,18:41:00,40.8277,-73.9249,B02617
7/21/2014,18:43:00,40.8021,-73.9163,B02617
7/21/2014,18:44:00,40.8802,-73.9079,B02617
7/21/2014,18:48:00,40.8156,-73.8934,B02617
7/21/2014,19:12:00,40.8368,-73.9141,B02617
7/21/2014,19:24:00,40.8867,-73.9128,B02617
7/21/2014,19:33:00,40.8257,-73.9244,B02617
7/21/2014,19:49:00,40.8814,-73.9094,B02617
7/21/2014,20:01:00,40.8808,-73.9031,B02617
7/21/2014,20:07:00,40.831,-73.9268,B02617
7/21/2014,20:19:00,40.8205,-73.9139,B02617
7/21/2014,20:27:00,40.8256,-73.924,B02617
7/21/2014,20:31:00,40.8556,-73.8876,B02617
7/21/2014,20:32:00,40.8306,-73.9271,B02617
7/21/2014,20:34:00,40.8276,-73.9239,B02617
7/21/2014,20:37:00,40.8266,-73.9265,B02617
7/21/2014,20:37:00,40.8294,-73.9283,B02617
7/21/2014,20:39:00,40.8314,-73.9263,B02617
7/21/2014,20:53:00,40.8306,-73.9275,B02617
7/21/2014,20:54:00,40.8311,-73.9269,B02617
7/21/2014,21:01:00,40.8314,-73.9265,B02617
7/21/2014,21:09:00,40.8413,-73.9283,B02617
7/21/2014,21:09:00,40.8271,-73.9226,B02617
7/21/2014,21:15:00,40.8315,-73.9265,B02617
7/21/2014,21:19:00,40.832,-73.9234,B02617
7/21/2014,21:24:00,40.8294,-73.9284,B02617
7/21/2014,21:35:00,40.831,-73.9267,B02617
7/21/2014,21:38:00,40.8298,-73.928,B02617
7/21/2014,21:39:00,40.829,-73.929,B02617
7/21/2014,21:39:00,40.8259,-73.9249,B02617
7/21/2014,21:44:00,40.8306,-73.9232,B02617
7/21/2014,21:46:00,40.9048,-73.9134,B02617
7/21/2014,21:51:00,40.8243,-73.9281,B02617
7/21/2014,21:52:00,40.8317,-73.9262,B02617
7/21/2014,22:51:00,40.85,-73.8567,B02617
7/21/2014,22:51:00,40.8654,-73.867,B02617
7/21/2014,23:30:00,40.8122,-73.9303,B02617
7/22/2014,04:33:00,40.8567,-73.8461,B02617
7/22/2014,04:52:00,40.8861,-73.905,B02617
7/22/2014,05:24:00,40.808,-73.9293,B02617
7/22/2014,05:41:00,40.8859,-73.9061,B02617
7/22/2014,06:11:00,40.8461,-73.8293,B02617
7/22/2014,06:41:00,40.8591,-73.8708,B02617
7/22/2014,06:47:00,40.8811,-73.9143,B02617
7/22/2014,06:52:00,40.8825,-73.891,B02617
7/22/2014,07:15:00,40.89,-73.9151,B02617
7/22/2014,07:33:00,40.8281,-73.9225,B02617
7/22/2014,08:51:00,40.847,-73.9183,B02617
7/22/2014,09:02:00,40.864,-73.9007,B02617
7/22/2014,10:03:00,40.8105,-73.8555,B02617
7/22/2014,10:36:00,40.8158,-73.9254,B02617
7/22/2014,10:43:00,40.8509,-73.8496,B02617
7/22/2014,11:00:00,40.8149,-73.9182,B02617
7/22/2014,11:02:00,40.8614,-73.891,B02617
7/22/2014,11:07:00,40.8123,-73.9048,B02617
7/22/2014,11:13:00,40.808,-73.9295,B02617
7/22/2014,12:06:00,40.7984,-73.9112,B02617
7/22/2014,12:07:00,40.872,-73.8777,B02617
7/22/2014,12:26:00,40.8963,-73.8982,B02617
7/22/2014,12:45:00,40.8664,-73.8808,B02617
7/22/2014,12:48:00,40.857,-73.9161,B02617
7/22/2014,12:59:00,40.8593,-73.8868,B02617
7/22/2014,13:30:00,40.8605,-73.8822,B02617
7/22/2014,13:31:00,40.8764,-73.8272,B02617
7/22/2014,13:38:00,40.8556,-73.8875,B02617
7/22/2014,13:38:00,40.8961,-73.9012,B02617
7/22/2014,14:40:00,40.8816,-73.8867,B02617
7/22/2014,14:58:00,40.834,-73.8982,B02617
7/22/2014,15:13:00,40.824,-73.9283,B02617
7/22/2014,15:51:00,40.8836,-73.9042,B02617
7/22/2014,15:51:00,40.8235,-73.8711,B02617
7/22/2014,16:04:00,40.8271,-73.8469,B02617
7/22/2014,16:29:00,40.8294,-73.8252,B02617
7/22/2014,16:50:00,40.8844,-73.9011,B02617
7/22/2014,16:57:00,40.828,-73.9256,B02617
7/22/2014,16:59:00,40.8072,-73.9299,B02617
7/22/2014,17:15:00,40.8861,-73.9053,B02617
7/22/2014,17:39:00,40.816,-73.9177,B02617
7/22/2014,18:37:00,40.8118,-73.904,B02617
7/22/2014,18:38:00,40.8867,-73.9128,B02617
7/22/2014,18:55:00,40.831,-73.9269,B02617
7/22/2014,19:04:00,40.8868,-73.8782,B02617
7/22/2014,19:10:00,40.8549,-73.9112,B02617
7/22/2014,19:31:00,40.8567,-73.8835,B02617
7/22/2014,19:48:00,40.8269,-73.9301,B02617
7/22/2014,19:52:00,40.8309,-73.9269,B02617
7/22/2014,19:54:00,40.8305,-73.9232,B02617
7/22/2014,19:55:00,40.831,-73.9268,B02617
7/22/2014,20:03:00,40.8291,-73.9281,B02617
7/22/2014,20:04:00,40.8464,-73.8562,B02617
7/22/2014,20:05:00,40.8298,-73.928,B02617
7/22/2014,20:06:00,40.8299,-73.9299,B02617
7/22/2014,20:08:00,40.8274,-73.8303,B02617
7/22/2014,20:09:00,40.8316,-73.9262,B02617
7/22/2014,20:14:00,40.8267,-73.9229,B02617
7/22/2014,20:16:00,40.8268,-73.9228,B02617
7/22/2014,20:27:00,40.8296,-73.9282,B02617
7/22/2014,20:29:00,40.8294,-73.9285,B02617
7/22/2014,20:35:00,40.8275,-73.9312,B02617
7/22/2014,20:36:00,40.8487,-73.8456,B02617
7/22/2014,20:46:00,40.8306,-73.9273,B02617
7/22/2014,20:53:00,40.8296,-73.9281,B02617
7/22/2014,20:55:00,40.8273,-73.9249,B02617
7/22/2014,20:59:00,40.8287,-73.9296,B02617
7/22/2014,21:04:00,40.8307,-73.9271,B02617
7/22/2014,21:04:00,40.8547,-73.8883,B02617
7/22/2014,21:06:00,40.8303,-73.9275,B02617
7/22/2014,21:10:00,40.8701,-73.8653,B02617
7/22/2014,21:12:00,40.831,-73.927,B02617
7/22/2014,21:16:00,40.8299,-73.9281,B02617
7/22/2014,21:18:00,40.8309,-73.927,B02617
7/22/2014,21:32:00,40.8307,-73.9272,B02617
7/22/2014,21:47:00,40.831,-73.9271,B02617
7/22/2014,21:52:00,40.8309,-73.9269,B02617
7/22/2014,21:53:00,40.8309,-73.927,B02617
7/22/2014,21:55:00,40.8317,-73.9263,B02617
7/22/2014,21:56:00,40.8301,-73.9291,B02617
7/22/2014,22:11:00,40.8624,-73.8906,B02617
7/22/2014,22:16:00,40.8307,-73.927,B02617
7/22/2014,22:32:00,40.8273,-73.9251,B02617
7/22/2014,22:34:00,40.8294,-73.9285,B02617
7/22/2014,22:38:00,40.883,-73.9035,B02617
7/22/2014,22:48:00,40.8272,-73.9251,B02617
7/22/2014,23:04:00,40.8309,-73.9269,B02617
7/22/2014,23:06:00,40.8295,-73.9282,B02617
7/22/2014,23:06:00,40.8269,-73.9243,B02617
7/22/2014,23:10:00,40.8544,-73.8438,B02617
7/22/2014,23:10:00,40.8314,-73.9266,B02617
7/22/2014,23:46:00,40.8286,-73.918,B02617
7/22/2014,23:48:00,40.8276,-73.9245,B02617
7/23/2014,00:31:00,40.8868,-73.8509,B02617
7/23/2014,01:19:00,40.8856,-73.9097,B02617
7/23/2014,01:19:00,40.8856,-73.9097,B02617
7/23/2014,01:52:00,40.8602,-73.8825,B02617
7/23/2014,02:22:00,40.8075,-73.9248,B02617
7/23/2014,02:54:00,40.8122,-73.9302,B02617
7/23/2014,05:05:00,40.8558,-73.8887,B02617
7/23/2014,06:24:00,40.8563,-73.8695,B02617
7/23/2014,07:03:00,40.8812,-73.9143,B02617
7/23/2014,07:24:00,40.8649,-73.8626,B02617
7/23/2014,07:58:00,40.818,-73.9185,B02617
7/23/2014,08:05:00,40.8711,-73.8981,B02617
7/23/2014,09:03:00,40.8803,-73.92,B02617
7/23/2014,10:08:00,40.8371,-73.8414,B02617
7/23/2014,10:29:00,40.8924,-73.9088,B02617
7/23/2014,10:37:00,40.8224,-73.886,B02617
7/23/2014,10:51:00,40.8099,-73.9029,B02617
7/23/2014,10:54:00,40.8242,-73.9309,B02617
7/23/2014,11:03:00,40.8051,-73.9157,B02617
7/23/2014,11:08:00,40.8582,-73.8697,B02617
7/23/2014,11:12:00,40.8412,-73.8728,B02617
7/23/2014,11:13:00,40.818,-73.9113,B02617
7/23/2014,11:21:00,40.8213,-73.9306,B02617
7/23/2014,11:27:00,40.8463,-73.8447,B02617
7/23/2014,11:36:00,40.8724,-73.8302,B02617
7/23/2014,11:56:00,40.8525,-73.8388,B02617
7/23/2014,12:50:00,40.8228,-73.8248,B02617
7/23/2014,12:59:00,40.8229,-73.9314,B02617
7/23/2014,13:03:00,40.824,-73.9313,B02617
