Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
29/07/2014,18:30:00,40.8888,-73.8313,-1,0
29/07/2014,19:42:00,40.8613,-73.8904,20,1
30/07/2014,07:35:00,40.8597,-73.8858,13,1
30/07/2014,10:16:00,40.8298,-73.928,1,1
30/07/2014,11:45:00,40.8171,-73.9188,21,1
30/07/2014,19:57:00,40.8294,-73.9284,1,1
30/07/2014,20:33:00,40.8295,-73.9281,1,1
30/07/2014,22:35:00,40.8862,-73.8229,-1,0
31/07/2014,10:48:00,40.8308,-73.9293,1,1
31/07/2014,15:08:00,40.8152,-73.8461,-1,0
31/07/2014,23:14:00,40.8166,-73.9286,1,1
01/07/2014,01:40:00,40.8185,-73.9223,38,1
01/07/2014,04:59:00,40.8734,-73.8853,-1,0
01/07/2014,05:36:00,40.8303,-73.9206,1,1
01/07/2014,05:51:00,40.8303,-73.9206,1,1
01/07/2014,05:52:00,40.8836,-73.9141,6,1
01/07/2014,07:26:00,40.8364,-73.8604,-1,0
01/07/2014,08:04:00,40.8639,-73.909,22,1
01/07/2014,08:13:00,40.8846,-73.9084,6,1
01/07/2014,08:22:00,40.8961,-73.9012,-1,0
01/07/2014,08:43:00,40.9104,-73.9031,-1,0
01/07/2014,08:49:00,40.8031,-73.9204,-1,0
01/07/2014,09:26:00,40.8853,-73.9063,6,1
01/07/2014,09:48:00,40.8856,-73.9139,6,1
01/07/2014,11:14:00,40.8226,-73.9116,-1,0
01/07/2014,11:15:00,40.8855,-73.911,6,1
01/07/2014,12:03:00,40.8702,-73.8458,-1,0
01/07/2014,13:33:00,40.8855,-73.9121,6,1
01/07/2014,13:35:00,40.8904,-73.917,-1,0
01/07/2014,14:07:00,40.8805,-73.8788,12,1
01/07/2014,14:48:00,40.8931,-73.8996,4,1
01/07/2014,17:34:00,40.8526,-73.8435,3,1
01/07/2014,19:19:00,40.8486,-73.8457,3,1
01/07/2014,19:45:00,40.8267,-73.9244,1,1
01/07/2014,19:53:00,40.831,-73.9268,1,1
01/07/2014,19:53:00,40.831,-73.9268,1,1
01/07/2014,19:59:00,40.8294,-73.9282,1,1
01/07/2014,20:19:00,40.8273,-73.9247,1,1
01/07/2014,20:27:00,40.8312,-73.9268,1,1
01/07/2014,20:32:00,40.8306,-73.9271,1,1
01/07/2014,20:37:00,40.8292,-73.9287,1,1
01/07/2014,20:40:00,40.8294,-73.9285,1,1
01/07/2014,21:00:00,40.8301,-73.9276,1,1
01/07/2014,21:00:00,40.8898,-73.9127,6,1
01/07/2014,21:09:00,40.8266,-73.9229,1,1
