Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
01/05/2014,12:24:00,40.9092,-73.9059,-1,0
01/05/2014,12:38:00,40.8996,-73.9012,15,1
01/05/2014,13:09:00,40.8561,-73.8851,6,1
01/05/2014,13:12:00,40.8551,-73.8687,21,1
01/05/2014,13:15:00,40.9062,-73.9044,-1,0
01/05/2014,13:20:00,40.893,-73.8995,4,1
01/05/2014,13:25:00,40.8075,-73.9093,-1,0
01/05/2014,13:25:00,40.9038,-73.8974,-1,0
01/05/2014,13:26:00,40.8095,-73.8011,-1,0
01/05/2014,14:05:00,40.8792,-73.8859,-1,0
01/05/2014,14:06:00,40.818,-73.8935,-1,0
01/05/2014,14:25:00,40.8536,-73.8778,-1,0
01/05/2014,14:41:00,40.8897,-73.9054,0,1
01/05/2014,15:49:00,40.8383,-73.8871,-1,0
01/05/2014,16:00:00,40.8903,-73.9056,0,1
01/05/2014,16:04:00,40.8792,-73.8803,5,1
01/05/2014,16:45:00,40.8672,-73.9057,-1,0
01/05/2014,16:56:00,40.893,-73.8999,4,1
01/05/2014,17:02:00,40.8238,-73.931,-1,0
01/05/2014,17:14:00,40.8132,-73.9298,7,1
01/05/2014,17:14:00,40.8132,-73.9298,7,1
01/05/2014,17:21:00,40.8994,-73.901,15,1
01/05/2014,18:30:00,40.8564,-73.8485,-1,0
01/05/2014,18:49:00,40.8386,-73.8764,-1,0
01/05/2014,19:31:00,40.8636,-73.8216,-1,0
01/05/2014,19:51:00,40.8315,-73.9262,1,1
01/05/2014,19:54:00,40.8309,-73.9267,1,1
01/05/2014,19:55:00,40.8311,-73.9269,1,1
01/05/2014,20:31:00,40.8402,-73.8434,-1,0
01/05/2014,20:36:00,40.8288,-73.9312,1,1
01/05/2014,20:38:00,40.8309,-73.9268,1,1
01/05/2014,20:38:00,40.8311,-73.9267,1,1
01/05/2014,20:47:00,40.8568,-73.8865,6,1
01/05/2014,20:49:00,40.8317,-73.9262,1,1
01/05/2014,20:52:00,40.8313,-73.9265,1,1
01/05/2014,20:52:00,40.8287,-73.9298,1,1
01/05/2014,20:57:00,40.83,-73.9277,1,1
